optimizer_type,learning_rate,momentum,weight_decay,batch_size,epochs,patience,model_type,rnn_type,num_layers,use_bidirectional,use_dropout,use_batch_norm,use_layer_norm,aggregation_method,hidden_size,output_size,freeze_embeddings,oov_handling_method,embedding_dim,glove_file_path,Epoch,Train Loss,Validation Accuracy,Test Accuracy
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,3,0.73,49.72,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,4,0.74,50.38,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,5,0.74,50.38,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,6,0.74,49.72,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,7,0.74,50.19,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,8,0.74,50.47,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,9,0.73,49.62,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,10,0.73,50.28,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,11,0.73,50.19,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,12,0.74,50.19,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,13,0.73,49.91,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,14,0.73,50.0,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,15,0.73,49.81,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,16,0.73,50.0,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,17,0.73,49.53,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,18,0.73,49.91,50.28
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,1,0.78,50.38,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,2,0.75,49.81,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,3,0.74,50.09,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,4,0.74,49.81,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,5,0.74,50.84,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,6,0.73,50.0,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,7,0.73,49.91,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,8,0.74,51.22,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,9,0.73,51.5,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,10,0.73,51.03,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,11,0.73,51.03,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,12,0.74,51.41,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,13,0.73,51.31,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,14,0.73,50.56,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,15,0.73,50.56,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,16,0.73,50.0,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,17,0.74,50.84,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,18,0.74,50.56,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,19,0.73,50.28,49.25
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,1,0.77,50.09,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,2,0.74,50.09,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,3,0.74,50.09,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,4,0.73,50.28,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,5,0.73,50.0,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,6,0.73,51.03,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,7,0.73,50.47,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,8,0.73,50.38,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,9,0.73,50.47,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,10,0.73,49.91,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,11,0.73,50.38,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,12,0.73,48.5,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,13,0.73,48.59,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,14,0.73,50.38,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,15,0.73,50.09,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,16,0.73,50.09,47.37
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,1,0.75,49.34,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,2,0.74,49.34,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,3,0.74,50.09,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,4,0.73,49.81,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,5,0.73,49.81,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,6,0.73,49.62,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,7,0.72,49.34,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,8,0.72,49.34,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,9,0.73,49.34,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,10,0.73,50.0,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,11,0.73,49.91,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,12,0.73,50.0,50.0
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,13,0.72,49.44,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,1,0.77,49.34,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,2,0.74,49.91,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,3,0.74,49.44,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,4,0.74,49.72,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,5,0.74,49.81,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,6,0.74,49.91,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,7,0.73,49.53,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,8,0.73,50.0,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,9,0.74,49.53,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,10,0.74,49.62,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,11,0.73,49.62,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,12,0.73,49.44,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,13,0.73,49.62,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,14,0.73,49.53,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,15,0.74,49.62,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,16,0.75,50.0,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,17,0.74,49.81,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,18,0.73,50.0,50.0
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,1,0.76,49.91,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,2,0.75,49.81,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,3,0.74,50.38,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,4,0.73,50.38,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,5,0.72,49.91,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,6,0.73,49.91,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,7,0.73,50.0,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,8,0.73,49.62,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,9,0.73,50.19,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,10,0.73,49.91,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,11,0.73,49.62,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,12,0.73,49.53,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,13,0.73,50.19,49.34
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,1,0.77,50.09,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,2,0.75,50.0,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,3,0.75,50.0,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,4,0.74,49.91,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,5,0.75,49.62,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,6,0.75,49.91,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,7,0.75,49.91,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,8,0.75,49.81,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,9,0.74,49.91,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,10,0.75,49.72,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,11,0.75,49.81,50.47
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,1,0.75,49.72,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,2,0.74,49.91,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,3,0.73,50.19,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,4,0.73,50.09,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,5,0.74,49.91,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,6,0.73,50.56,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,7,0.74,50.09,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,8,0.74,50.19,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,9,0.73,50.09,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,10,0.73,50.38,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,11,0.74,50.47,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,12,0.73,50.28,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,13,0.74,50.47,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,14,0.73,50.56,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,15,0.73,50.09,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,16,0.73,49.81,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,1,0.78,49.91,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,2,0.77,50.28,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,3,0.76,49.91,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,4,0.76,50.0,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,5,0.76,50.38,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,6,0.76,50.28,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,7,0.76,50.28,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,8,0.75,50.19,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,9,0.76,50.09,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,10,0.76,50.38,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,11,0.76,50.19,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,12,0.75,50.84,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,13,0.76,50.09,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,14,0.76,50.84,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,15,0.76,50.84,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,16,0.77,50.28,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,17,0.75,50.09,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,18,0.76,50.47,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,19,0.76,50.19,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,20,0.76,50.28,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,21,0.76,50.94,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,22,0.75,50.47,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,23,0.75,50.56,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,24,0.75,50.66,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,25,0.76,50.56,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,26,0.76,50.09,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,27,0.76,50.28,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,28,0.76,50.84,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,29,0.76,50.94,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,30,0.75,50.47,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,True,none,100,glove.6B.100d.txt,31,0.75,50.47,50.19
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,1,0.76,50.0,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,2,0.75,49.72,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,3,0.76,50.09,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,4,0.74,49.81,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,5,0.74,50.47,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,6,0.74,50.0,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,7,0.74,50.38,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,8,0.74,50.38,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,9,0.73,50.19,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,10,0.74,49.91,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,True,none,100,glove.6B.100d.txt,11,0.74,49.62,48.87
