optimizer_type,learning_rate,momentum,weight_decay,batch_size,epochs,patience,model_type,rnn_type,num_layers,use_bidirectional,use_dropout,use_batch_norm,use_layer_norm,aggregation_method,hidden_size,output_size,freeze_embeddings,oov_handling_method,embedding_dim,glove_file_path,Epoch,Train Loss,Validation Accuracy,Test Accuracy
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,3,0.7,49.91,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,4,0.7,50.0,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,5,0.7,50.0,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,6,0.7,50.0,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,7,0.7,49.72,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,8,0.7,50.0,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,9,0.7,50.0,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,10,0.7,49.91,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,11,0.7,50.09,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,12,0.69,50.09,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,13,0.69,50.38,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,14,0.7,50.19,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,15,0.69,49.91,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,16,0.69,50.09,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,17,0.69,49.91,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,18,0.69,50.28,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,19,0.7,50.0,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,20,0.69,49.91,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,21,0.7,49.91,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,22,0.7,50.09,49.53
Adam,0.001,0.9,0.0001,64,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,23,0.69,49.81,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,1,0.74,50.09,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,2,0.73,50.0,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,3,0.72,50.28,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,4,0.71,48.87,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,5,0.72,50.09,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,6,0.72,49.72,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,7,0.71,49.44,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,8,0.71,49.44,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,9,0.71,48.78,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,10,0.71,48.59,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,11,0.71,49.91,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,12,0.72,49.62,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,13,0.72,48.78,50.19
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,1,0.75,49.62,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,2,0.73,48.03,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,3,0.72,49.44,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,4,0.72,50.28,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,5,0.72,49.53,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,6,0.72,49.62,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,7,0.72,49.72,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,8,0.72,49.53,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,9,0.72,49.72,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,10,0.72,49.62,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,11,0.71,49.16,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,12,0.72,50.66,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,13,0.72,49.81,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,14,0.72,50.56,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,15,0.71,51.31,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,16,0.71,51.41,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,17,0.72,50.09,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,18,0.71,49.34,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,19,0.72,50.0,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,20,0.72,51.03,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,21,0.72,51.31,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,22,0.71,51.22,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,23,0.72,50.28,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,24,0.71,50.66,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,25,0.72,49.62,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,26,0.72,51.41,48.22
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,1,0.75,50.0,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,2,0.73,49.91,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,3,0.72,50.38,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,4,0.72,49.72,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,5,0.72,48.87,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,6,0.71,50.09,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,7,0.72,49.91,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,8,0.72,48.5,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,9,0.71,50.09,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,10,0.71,50.56,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,11,0.71,50.19,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,12,0.71,48.59,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,13,0.72,50.0,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,14,0.72,49.81,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,15,0.71,49.72,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,16,0.72,49.44,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,17,0.72,49.44,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,18,0.72,49.62,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,19,0.71,50.38,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,20,0.71,49.72,49.34
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,1,0.74,49.72,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,2,0.73,49.81,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,3,0.72,49.34,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,4,0.72,50.47,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,5,0.72,50.66,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,6,0.72,49.91,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,7,0.72,50.66,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,8,0.72,51.5,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,9,0.72,49.81,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,10,0.72,49.72,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,11,0.72,50.19,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,12,0.72,49.25,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,13,0.71,49.72,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,14,0.71,49.62,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,15,0.71,50.09,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,16,0.71,50.56,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,17,0.71,49.44,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,2,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,18,0.72,50.09,50.47
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,1,0.76,49.16,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,2,0.73,49.34,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,3,0.72,50.0,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,4,0.72,48.97,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,5,0.73,49.53,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,6,0.72,51.41,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,7,0.72,51.59,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,8,0.72,50.94,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,9,0.72,49.62,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,10,0.72,51.41,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,11,0.73,48.97,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,12,0.72,50.84,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,13,0.72,50.94,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,14,0.72,49.53,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,15,0.73,49.81,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,16,0.72,49.91,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,17,0.72,49.62,49.16
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,1,0.73,49.81,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,2,0.72,50.38,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,3,0.72,49.62,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,4,0.71,49.81,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,5,0.71,49.62,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,6,0.72,50.38,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,7,0.71,48.12,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,8,0.71,51.88,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,9,0.71,49.16,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,10,0.71,48.87,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,11,0.71,49.16,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,12,0.71,50.47,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,13,0.71,48.97,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,14,0.71,50.47,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,15,0.71,50.56,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,16,0.71,50.94,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,17,0.71,49.06,49.53
Adam,0.0001,0.9,0.0001,32,100,10,RNN,RNN,3,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,18,0.71,49.16,49.53
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,1,0.76,50.09,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,2,0.75,50.28,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,3,0.73,50.28,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,4,0.73,50.0,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,5,0.74,49.53,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,6,0.73,49.44,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,7,0.73,49.81,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,8,0.73,49.53,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,9,0.74,49.34,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,10,0.73,49.62,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,11,0.72,49.72,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,12,0.73,49.91,50.75
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,1,0.76,50.19,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,2,0.73,49.81,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,3,0.73,50.09,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,4,0.72,50.09,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,5,0.73,49.72,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,6,0.72,49.62,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,7,0.72,48.97,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,8,0.72,49.44,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,9,0.72,49.72,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,10,0.73,49.34,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,1,False,True,True,True,last_hidden,128,2,False,none,100,glove.6B.100d.txt,11,0.73,49.34,50.28
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,1,0.74,50.09,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,2,0.72,50.47,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,3,0.72,50.19,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,4,0.72,49.91,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,5,0.72,50.47,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,6,0.71,50.47,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,7,0.72,50.19,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,8,0.72,50.56,48.87
Adam,0.0001,0.9,0.0001,64,100,10,RNN,RNN,2,False,True,True,True,last_hidden,64,2,False,none,100,glove.6B.100d.txt,9,0.72,50.28,48.87
